datetime;(('bus_gen', 'storage'), 'flow');P_in;P_out;soc;(('storage', 'bus_dem'), 'flow')
2021-01-18 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 10:00:00;52.72;52.72;0.0;52.71804936;0.0
2021-01-18 11:00:00;52.72;52.72;0.0;94.30515706008023;0.0
2021-01-18 12:00:00;52.72;52.72;0.0;127.11152125325782;0.0
2021-01-18 13:00:00;52.72;52.72;0.0;152.99111690432372;0.0
2021-01-18 14:00:00;52.72;52.72;0.0;173.4064688500279;0.0
2021-01-18 15:00:00;52.72;52.72;0.0;189.51130297056415;0.0
2021-01-18 16:00:00;52.72;52.72;0.0;202.21574631005626;0.0
2021-01-18 17:00:00;0.0;0.0;16.859342500000025;137.30143070069718;16.859342500000025
2021-01-18 18:00:00;0.0;0.0;31.53;66.75929188423038;31.53
2021-01-18 19:00:00;0.0;0.0;31.53;11.11149079961119;31.53
2021-01-18 20:00:00;0.0;0.0;6.651228983297543;0.0;6.651228983297543
2021-01-18 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 12:00:00;1.6410386249999647;1.6410386249999647;0.0;1.6409779065708396;0.0
2021-01-19 13:00:00;0.0;0.0;0.9822732169761427;0.0;0.9822732169761427
2021-01-19 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 18:00:00;0.0;0.0;0.0;0.0;0.0
