datetime;(('bus_gen', 'storage'), 'flow');(('storage', '0'), 'delta');(('storage', '0'), 'delta_out');(('storage', '1'), 'delta');(('storage', '1'), 'delta_out');(('storage', '2'), 'delta');(('storage', '2'), 'delta_out');(('storage', '3'), 'delta');(('storage', '3'), 'delta_out');P_in;P_in_stor;P_out;P_out_stor;(('storage', 'None'), 'Y_p_in');(('storage', 'None'), 'Y_p_out');soc;(('storage', 'bus_dem'), 'flow');eta_in;eta_out
2021-01-21 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
2021-01-21 10:00:00;105.9735;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9735;90.0417;0.0;0.0;1.0;0.0;90.0417;0.0;0.849662415603901;
2021-01-21 11:00:00;105.9735;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9735;90.0417;0.0;0.0;1.0;0.0;180.0834;0.0;0.849662415603901;
2021-01-21 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;270.12510000001487;0.0;0.8496624156038943;
2021-01-21 13:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270.12510000001487;0.0;;
2021-01-21 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270.12510000001487;0.0;;
2021-01-21 15:00:00;105.9735;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9735;90.0417;0.0;0.0;1.0;0.0;360.16680000001486;0.0;0.849662415603901;
2021-01-21 16:00:00;15.900000000000006;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000006;11.845499999999973;0.0;0.0;1.0;0.0;372.0123000000148;0.0;0.744999999999998;
2021-01-21 17:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;462.0540000000297;0.0;0.8496624156038943;
2021-01-21 18:00:00;105.97350000001526;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001526;90.04170000001488;0.0;0.0;1.0;0.0;552.0957000000446;0.0;0.8496624156039191;
2021-01-21 19:00:00;15.900000000000006;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;15.900000000000006;11.845500000000005;0.0;0.0;1.0;0.0;563.9412000000447;0.0;0.745;
2021-01-21 20:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;653.9829000000595;0.0;0.8496624156038943;
2021-01-21 21:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;744.0246000000744;0.0;0.8496624156038943;
2021-01-21 22:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;834.0663000000893;0.0;0.8496624156038943;
2021-01-21 23:00:00;105.97350000001526;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001526;90.04170000001488;0.0;0.0;1.0;0.0;924.1080000001042;0.0;0.8496624156039191;
2021-01-22 00:00:00;105.9735;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9735;90.0417;0.0;0.0;1.0;0.0;1014.1497000001042;0.0;0.849662415603901;
2021-01-22 01:00:00;105.97350000001526;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001526;90.04170000001488;0.0;0.0;1.0;0.0;1104.191400000119;0.0;0.8496624156039191;
2021-01-22 02:00:00;96.13100642103709;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;96.13100642103709;80.45562408942692;0.0;0.0;1.0;0.0;1184.647024089546;0.0;0.8369372909407115;
2021-01-22 03:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1274.688724089561;0.0;0.8496624156038943;
2021-01-22 04:00:00;105.9735;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.9735;90.0417;0.0;0.0;1.0;0.0;1364.730424089561;0.0;0.849662415603901;
2021-01-22 05:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1454.7721240895758;0.0;0.8496624156038943;
2021-01-22 06:00:00;105.97350000001835;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1544.8138240895905;0.0;0.8496624156038943;
2021-01-22 07:00:00;105.97350000001526;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001526;90.04170000001488;0.0;0.0;1.0;0.0;1634.8555240896053;0.0;0.8496624156039191;
2021-01-22 08:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1724.89722408962;0.0;0.8496624156038943;
2021-01-22 09:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1814.938924089635;0.0;0.8496624156038943;
2021-01-22 10:00:00;105.9735;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.9735;90.0417;0.0;0.0;1.0;0.0;1904.980624089635;0.0;0.849662415603901;
2021-01-22 11:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;1995.0223240896498;0.0;0.8496624156038943;
2021-01-22 12:00:00;105.97350000001835;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;105.97350000001835;90.04170000001488;0.0;0.0;1.0;0.0;2085.0640240896646;0.0;0.8496624156038943;
2021-01-22 13:00:00;105.97350000001526;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;105.97350000001526;90.04170000001488;0.0;0.0;1.0;0.0;2175.1057240896794;0.0;0.8496624156039191;
2021-01-22 14:00:00;75.97453987499995;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;75.97453987499995;60.8242759103206;0.0;0.0;1.0;0.0;2235.93;0.0;0.8005876180414399;
2021-01-22 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-22 23:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 10:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 11:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 12:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 13:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 14:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 15:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 16:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 17:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 18:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 19:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 20:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 21:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 22:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2235.93;0.0;;
2021-01-23 23:00:00;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;93.43599999999998;105.28;0.0;1.0;2130.6499999999996;93.43599999999998;;0.8874999999999997
2021-01-24 00:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 01:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 02:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 03:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 04:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 05:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 06:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 07:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 08:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
2021-01-24 09:00:00;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2130.6499999999996;0.0;;
