datetime;(('bus_gen', 'storage'), 'flow');P_in;P_out;soc;(('storage', 'bus_dem'), 'flow')
2021-01-18 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 10:00:00;52.72;52.72;0.0;52.72;0.0
2021-01-18 11:00:00;52.72;52.72;0.0;92.41246624;0.0
2021-01-18 12:00:00;52.72;52.72;0.0;122.29660653236608;0.0
2021-01-18 13:00:00;52.72;52.72;0.0;144.79613668536615;0.0
2021-01-18 14:00:00;52.72;52.72;0.0;161.73585294131868;0.0
2021-01-18 15:00:00;52.72;52.72;0.0;174.48962979269533;0.0
2021-01-18 16:00:00;52.72;52.72;0.0;184.09184635388198;0.0
2021-01-18 17:00:00;0.0;0.0;16.859342500000025;115.4780022404132;16.859342500000025
2021-01-18 18:00:00;0.0;0.0;31.53;43.69778255513667;31.53
2021-01-18 19:00:00;0.0;0.0;23.987409517719602;0.0;23.987409517719602
2021-01-18 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 12:00:00;1.6410386249999647;1.6410386249999647;0.0;1.6410386249999647;0.0
2021-01-19 13:00:00;0.0;0.0;0.9008298185977947;0.0;0.9008298185977947
2021-01-19 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 18:00:00;0.0;0.0;0.0;0.0;0.0
