datetime;(('bus_gen', 'storage'), 'flow');P_in;P_out;soc;(('storage', 'bus_dem'), 'flow')
2021-01-21 03:00:00;52.72;52.72;0.0;212.1841932852618;0.0
2021-01-21 04:00:00;52.72;52.72;0.0;212.18419405092735;0.0
2021-01-21 05:00:00;52.72;52.72;0.0;212.1841946273908;0.0
2021-01-21 06:00:00;52.72;52.72;0.0;212.18419506140552;0.0
2021-01-21 07:00:00;52.72;52.72;0.0;212.18419538817173;0.0
2021-01-21 08:00:00;52.72;52.72;0.0;212.18419563419138;0.0
2021-01-21 09:00:00;52.72;52.72;0.0;212.18419581941762;0.0
2021-01-21 10:00:00;52.72;52.72;0.0;212.18419595887298;0.0
2021-01-21 11:00:00;52.72;52.72;0.0;212.1841960638678;0.0
2021-01-21 12:00:00;52.72;52.72;0.0;212.18419614291756;0.0
2021-01-21 13:00:00;52.72;52.72;0.0;212.1841962024335;0.0
2021-01-21 14:00:00;52.72;52.72;0.0;212.18419624724257;0.0
2021-01-21 15:00:00;52.72;52.72;0.0;212.18419628097897;0.0
2021-01-21 16:00:00;52.72;52.72;0.0;212.18419630637882;0.0
2021-01-21 17:00:00;52.72;52.72;0.0;212.18419632550217;0.0
2021-01-21 18:00:00;52.72;52.72;0.0;212.18419633989998;0.0
2021-01-21 19:00:00;52.72;52.72;0.0;212.18419635074;0.0
2021-01-21 20:00:00;52.72;52.72;0.0;212.18419635890135;0.0
2021-01-21 21:00:00;52.72;52.72;0.0;212.18419636504595;0.0
2021-01-21 22:00:00;52.72;52.72;0.0;212.18419636967218;0.0
2021-01-21 23:00:00;52.72;52.72;0.0;212.18419637315523;0.0
2021-01-22 00:00:00;52.72;52.72;0.0;212.1841963757776;0.0
2021-01-22 01:00:00;52.72;52.72;0.0;212.18419637775196;0.0
2021-01-22 02:00:00;52.72;52.72;0.0;212.18419637923844;0.0
2021-01-22 03:00:00;52.72;52.72;0.0;212.1841963803576;0.0
2021-01-22 04:00:00;52.72;52.72;0.0;212.1841963812002;0.0
2021-01-22 05:00:00;52.72;52.72;0.0;212.1841963818346;0.0
2021-01-22 06:00:00;52.72;52.72;0.0;212.18419638231222;0.0
2021-01-22 07:00:00;52.72;52.72;0.0;212.18419638267181;0.0
2021-01-22 08:00:00;52.72;52.72;0.0;212.18419638294256;0.0
2021-01-22 09:00:00;52.72;52.72;0.0;212.1841963831464;0.0
2021-01-22 10:00:00;52.72;52.72;0.0;212.18419638329988;0.0
2021-01-22 11:00:00;52.72;52.72;0.0;212.1841963834154;0.0
2021-01-22 12:00:00;52.72;52.72;0.0;212.1841963835024;0.0
2021-01-22 13:00:00;52.72;52.72;0.0;212.1841963835679;0.0
2021-01-22 14:00:00;52.72;52.72;0.0;212.1841963836172;0.0
2021-01-22 15:00:00;6.960855874999936;6.960855874999936;0.0;166.67466838985612;0.0
2021-01-22 16:00:00;0.0;0.0;31.53;82.24334292572304;31.53
2021-01-22 17:00:00;0.0;0.0;31.53;18.675673434380954;31.53
2021-01-22 18:00:00;0.0;0.0;10.251802276796141;0.0;10.251802276796141
2021-01-22 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-22 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-22 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-22 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-22 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-23 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-24 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-25 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-26 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-27 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-28 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-29 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-29 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-29 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-29 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-29 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-29 05:00:00;9.023401124999964;9.023401124999964;0.0;8.97417847186309;0.0
2021-01-29 06:00:00;22.344535874999963;22.344535874999963;0.0;28.97923360983978;0.0
2021-01-29 07:00:00;34.125841124999965;34.125841124999965;0.0;55.75791781264259;0.0
2021-01-29 08:00:00;52.72;52.72;0.0;94.41210265779611;0.0
2021-01-29 09:00:00;52.72;52.72;0.0;123.51452919423343;0.0
2021-01-29 10:00:00;52.72;52.72;0.0;145.4255133141048;0.0
2021-01-29 11:00:00;52.72;52.72;0.0;161.92211797008298;0.0
2021-01-29 12:00:00;52.72;52.72;0.0;174.3422796427317;0.0
2021-01-29 13:00:00;52.72;52.72;0.0;183.69332000477556;0.0
2021-01-29 14:00:00;52.72;52.72;0.0;190.7336434850355;0.0
2021-01-29 15:00:00;52.72;52.72;0.0;196.03424671073535;0.0
2021-01-29 16:00:00;52.72;52.72;0.0;200.02502847453897;0.0
2021-01-29 17:00:00;36.44673087499996;36.44673087499996;0.0;186.8451576963294;0.0
2021-01-29 18:00:00;43.054618249999976;43.054618249999976;0.0;183.49397977575106;0.0
2021-01-29 19:00:00;52.72;52.72;0.0;190.58356182132476;0.0
2021-01-29 20:00:00;52.72;52.72;0.0;195.92125142678086;0.0
2021-01-29 21:00:00;52.72;52.72;0.0;199.9399552292119;0.0
2021-01-29 22:00:00;52.72;52.72;0.0;202.96560517243182;0.0
2021-01-29 23:00:00;52.72;52.72;0.0;205.24359280948255;0.0
2021-01-30 00:00:00;52.72;52.72;0.0;206.95867147751693;0.0
2021-01-30 01:00:00;52.72;52.72;0.0;208.2499404860507;0.0
2021-01-30 02:00:00;46.22433749999996;46.22433749999996;0.0;202.76189793136115;0.0
2021-01-30 03:00:00;20.93920474999996;20.93920474999996;0.0;173.48279224542705;0.0
2021-01-30 04:00:00;0.0;0.0;7.637373999999994;120.1388363531221;7.637373999999994
2021-01-30 05:00:00;0.0;0.0;31.53;47.206887271922284;31.53
2021-01-30 06:00:00;0.0;0.0;25.913693346330106;0.0;25.913693346330106
2021-01-30 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-30 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 18:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 19:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 20:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 22:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-31 23:00:00;0.0;0.0;0.0;0.0;0.0
2021-02-01 00:00:00;;;;;
