datetime;(('bus_gen', 'storage'), 'flow');P_in;P_out;soc;(('storage', 'bus_dem'), 'flow')
2021-01-18 00:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 01:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 03:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 04:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 05:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 06:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 07:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 08:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 09:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 10:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 11:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 12:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 18:00:00;116.73120287500001;116.73120287500001;0.0;93.1631730145375;0.0
2021-01-18 19:00:00;0.0;0.0;0.0;93.1631730145375;0.0
2021-01-18 20:00:00;0.0;0.0;79.19801337965833;0.0;79.19801337965833
2021-01-18 21:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-18 22:00:00;159.0;159.0;0.0;126.8979;0.0
2021-01-18 23:00:00;0.0;0.0;107.87590479;0.0;107.87590479
2021-01-19 00:00:00;159.0;159.0;0.0;126.8979;0.0
2021-01-19 01:00:00;0.0;0.0;107.87590479;0.0;107.87590479
2021-01-19 02:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 03:00:00;159.0;159.0;0.0;126.8979;0.0
2021-01-19 04:00:00;0.0;0.0;107.87590479;0.0;107.87590479
2021-01-19 05:00:00;159.0;159.0;0.0;126.8979;0.0
2021-01-19 06:00:00;159.0;159.0;0.0;253.7958;0.0
2021-01-19 07:00:00;0.0;0.0;215.75180958;0.0;215.75180958
2021-01-19 08:00:00;159.0;159.0;0.0;126.8979;0.0
2021-01-19 09:00:00;159.0;159.0;0.0;253.7958;0.0
2021-01-19 10:00:00;159.0;159.0;0.0;380.69370000000004;0.0
2021-01-19 11:00:00;0.0;0.0;43.627714370000035;329.3730149394189;43.627714370000035
2021-01-19 12:00:00;0.0;0.0;280.0;0.0;280.0
2021-01-19 13:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 14:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 15:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 16:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 17:00:00;0.0;0.0;0.0;0.0;0.0
2021-01-19 18:00:00;148.60598;148.60598;0.0;118.602432638;0.0
